retriever,display_name,question_zh,question_en,recall,precision,f1,num_recalls
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技最新的销售指引？,What is the latest sales guidance for Lotus Technology?,1.0,0.0641025641025641,0.12048192771084336,78
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技是否盈利？,Is Lotus Technology profitable?,1.0,0.1232876712328767,0.2195121951219512,73
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的用户画像？,What is the user profile for Lotus Technology?,0.8333333333333334,0.06493506493506493,0.12048192771084336,77
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技产品的交付周期是多少？,What is the delivery cycle for Lotus Technology products?,0.8,0.057971014492753624,0.1081081081081081,69
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的员工数量？,What is the number of employees at Lotus Technology?,0.8,0.05714285714285714,0.10666666666666666,70
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的研发投入？研发人员数量？,What is the R&D investment of Lotus Technology?,0.6666666666666666,0.025477707006369428,0.049079754601226995,157
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,0.75,0.07317073170731707,0.13333333333333333,82
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的远期目标？,What are the long-term goals of Lotus Technology?,1.0,0.11940298507462686,0.21333333333333335,67
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技2024年前9个月的业绩表现如何？,What is the performance of Lotus Technology for the first 9 months of 2024?,1.0,0.0684931506849315,0.1282051282051282,73
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技截止3季度的全球交付数量是多少？增长如何？,What is the global delivery volume of Lotus Technology as of the third quarter? How has the delivery volume grown?,0.8888888888888888,0.12698412698412698,0.2222222222222222,63
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技前三季度生活用车和跑车的交付量分别是多少？,What were the delivery volumes of Lotus Technology's lifestyle vehicles and sports cars in the first three quarters?,1.0,0.1,0.18181818181818182,50
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技第三季度的交付量是多少？,What is the delivery volume of Lotus Technology in the third quarter?,0.6,0.046153846153846156,0.08571428571428573,65
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的毛利率是多少？经营性利润/亏损是多少？,What is the gross margin of Lotus Technology?,0.5789473684210527,0.1,0.17054263565891475,110
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的全年销售指引是多少？目前看是否能完成？,What is the full-year sales guidance for Lotus Technology? Is it currently on track to meet this guidance?,0.4666666666666667,0.09722222222222222,0.16091954022988508,72
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的最新员工数量？研发人员数量？,What is the latest employee count for Lotus Technology?,0.75,0.0625,0.11538461538461539,144
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的欧洲市场、中国市场、北美市场分别的销售贡献如何？,"What are the sales contributions of Lotus Technology in the European market, Chinese market, and US market?",0.5555555555555556,0.08064516129032258,0.1408450704225352,62
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的欧洲、中国、美国分别的门店数量占比如何？,"What is the distribution of Lotus Technology's store numbers in Europe, China, and the United States?",0.8,0.07142857142857142,0.13114754098360656,56
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯生活用车和跑车的销售占比分别怎样？,What is the sales ratio of Lotus Technology's lifestyle vehicles and sports cars?,0.875,0.12280701754385964,0.2153846153846154,57
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技在2024年有哪些关键性成就？,What are the key achievements of Lotus Technology in 2024?,0.8181818181818182,0.1323529411764706,0.22784810126582278,68
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的平均MSRP在什么水平？,What is the average MSRP for Lotus Technology?,0.18181818181818182,0.031746031746031744,0.05405405405405405,63
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技在2024年进入了哪些新市场？,What new markets did Lotus Technology enter in 2024?,1.0,0.08695652173913043,0.16,69
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技有哪些ESG成就？,What are the ESG achievements of Lotus Technology?,0.8181818181818182,0.140625,0.24000000000000002,64
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯的智能驾驶有哪些成就？,What are the achievements of Lotus Technology in smart driving?,0.75,0.1875,0.3,48
faiss_hyde(qwen7b),faiss_hyde(qwen7b),智能驾驶业务（也就是路特斯机器人）的销售额？,What are the sales figures for the intelligent driving business (Lotus Robotics)?,1.0,0.08064516129032258,0.1492537313432836,62
faiss_hyde(qwen7b),faiss_hyde(qwen7b),介绍一下路特斯智能驾驶的NOA服务？,Can you provide an introduction to Lotus Technology's NOA (Navigate on Autopilot) service?,1.0,0.11627906976744186,0.20833333333333334,43
faiss_hyde(qwen7b),faiss_hyde(qwen7b),介绍一下路特斯的Vision80计划和Win26计划,Can you introduce Lotus Technology's Vision80 plan and Win26 plan?,1.0,0.09090909090909091,0.16666666666666669,55
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技2024年1-10月的销量是多少？,What are the sales figures for Lotus Technology from January to October 2024?,0.8,0.058823529411764705,0.1095890410958904,68
faiss_hyde(qwen7b),faiss_hyde(qwen7b),前10个月欧洲市场和中国市场的销量贡献分别是多少？,What are the sales contributions of the European and Chinese markets for the first 10 months?,1.0,0.08771929824561403,0.16129032258064516,57
faiss_hyde(qwen7b),faiss_hyde(qwen7b),哪些市场已经在销售Eletre？,Which markets are already selling the Eletre?,1.0,0.10638297872340426,0.1923076923076923,47
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯的实控人是谁？,Who is the actual controller of Lotus Technology?,1.0,0.07352941176470588,0.13698630136986303,68
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯是上市公司吗？,Is Lotus Technology a publicly listed company?,0.8,0.04878048780487805,0.09195402298850576,82
faiss_hyde(qwen7b),faiss_hyde(qwen7b),On which exchange is Lotus Technology Inc's stock traded and what is the stock ticker?,On which exchange is Lotus Technology Inc's stock traded?,0.7,0.10144927536231885,0.17721518987341772,69
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Tell me more about Lotus management team,Tell me more about the management team of Lotus Technology,1.0,0.09259259259259259,0.1694915254237288,54
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Who are the core management team of Lotus?,Who are the core management team members of Lotus Technology?,1.0,0.09433962264150944,0.1724137931034483,53
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技全球门店数量是多少？生活用车已经进入多少国家、地区？,What is the number of global stores for Lotus Technology?,0.8235294117647058,0.11666666666666667,0.2043795620437956,120
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯的主要股东有哪些？,What are the major shareholders of Lotus Technology?,0.8,0.05714285714285714,0.10666666666666666,70
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology?,0.75,0.022058823529411766,0.04285714285714286,136
faiss_hyde(qwen7b),faiss_hyde(qwen7b),截止2季度的全球销量是多少？,What is the global sales volume as of the second quarter for Lotus Technology?,1.0,0.08,0.14814814814814814,75
faiss_hyde(qwen7b),faiss_hyde(qwen7b),预计2024年销量是多少？,What is the expected sales volume for 2024 for Lotus Technology?,0.8,0.0625,0.11594202898550725,64
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,0.8888888888888888,0.0975609756097561,0.17582417582417584,82
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯的长期战略目标是什么？,What is the long-term strategic goal of Lotus Technology?,0.875,0.10294117647058823,0.1842105263157895,68
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技和LVMH的关系是什么？,What is the relationship between Lotus Technology and LVMH?,1.0,0.0958904109589041,0.175,73
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技和路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,0.75,0.09230769230769231,0.16438356164383564,65
faiss_hyde(qwen7b),faiss_hyde(qwen7b),2024年9月27日LTIL和Geely UK Limited之间签署的股权转让协议，请简述协议内容,"Please summarize the content of the share transfer agreement signed between LTIL and Geely UK Limited on September 27, 2024",1.0,0.06329113924050633,0.11904761904761907,79
faiss_hyde(qwen7b),faiss_hyde(qwen7b),2024年9月27日签署的股权转让协议完成之后，LTIC的股权结构是怎样的？,"What will be the equity structure of LTIC after the share transfer agreement signed on September 27, 2024, is completed?",0.6,0.05454545454545454,0.09999999999999999,55
faiss_hyde(qwen7b),faiss_hyde(qwen7b),LTIC向Geely UK Limited转让LTIC股权的转让对价是多少？,What is the consideration for the transfer of LTIC shares to Geely UK Limited?,0.8,0.056338028169014086,0.10526315789473684,71
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Lotus Technology公告的最近一次融资是什么交易？具体的交易情况是什么样？,What was the most recent financing transaction announced by Lotus Technology? What are the specific details of this transaction?,0.2,0.0273972602739726,0.048192771084337345,73
faiss_hyde(qwen7b),faiss_hyde(qwen7b),介绍一下Kershaw Health Limited,Can you provide an introduction to Kershaw Health Limited?,0.8,0.05128205128205128,0.09638554216867469,78
faiss_hyde(qwen7b),faiss_hyde(qwen7b),公司对全球豪华电动车市场持什么观点？对行业竞争怎么看？,What is the company's view on the global luxury electric vehicle market? What is the company's perspective on industry competition?,0.8666666666666667,0.2653061224489796,0.40625,49
faiss_hyde(qwen7b),faiss_hyde(qwen7b),三款Eletre有什么区别,What are the differences between the three versions of the Eletre?,1.0,0.19444444444444445,0.32558139534883723,36
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯是否仍在销售燃油车,Is Lotus still selling gasoline cars?,0.7142857142857143,0.07352941176470588,0.13333333333333333,68
faiss_hyde(qwen7b),faiss_hyde(qwen7b),简述Lotus Technology的公司架构,Please provide a brief overview of Lotus Technology's company structure.,0.6666666666666666,0.07228915662650602,0.13043478260869565,83
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Lotus Technology是VIE架构吗？,Is Lotus Technology structured as a VIE (Variable Interest Entity)?,0.8666666666666667,0.203125,0.32911392405063294,64
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技在2024年1季度、2季度、3季度的跑车和生活用车交付量分别是多少？,"What are the delivery volumes of sports cars and lifestyle vehicles for Lotus Tech in Q1, Q2, and Q3 of 2024?",1.0,0.2653061224489796,0.41935483870967744,49
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技在2024年1季度、2季度、3季度中国、北美、欧洲、其他市场的交付量分别是多少？,"What are the delivery volumes of Lotus Tech in China, the United States, Europe, and other markets for Q1, Q2, and Q3 of 2024?",0.8,0.2553191489361702,0.3870967741935484,47
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技是否拥有路特斯品牌？,Does Lotus Tech own the Lotus brand?,0.6666666666666666,0.08108108108108109,0.14457831325301207,74
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的盈利水平和现金流情况怎么样？,What is the profit level and cash flow situation of Lotus Tech?,0.4666666666666667,0.10144927536231885,0.16666666666666669,69
faiss_hyde(qwen7b),faiss_hyde(qwen7b),公司如何对待用户的个人数据？,How does the company handle users personal data?,0.8333333333333334,0.18181818181818182,0.2985074626865672,55
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Kershaw Health Limited与Lotus Technology达成了什么协议？,What agreement has Kershaw Health Limited reached with Lotus Technology?,1.0,0.06493506493506493,0.12195121951219512,77
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Kershaw Health Limited认购Lotus Technology的债券金额是多少？,What is the amount of bonds subscribed by Kershaw Health Limited for Lotus Technology?,0.8333333333333334,0.08333333333333333,0.15151515151515152,60
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Kershaw Health Limited与Lotus Technology的交易进展如何？,What is the current status of the transaction between Kershaw Health Limited and Lotus Technology?,1.0,0.078125,0.14492753623188406,64
faiss_hyde(qwen7b),faiss_hyde(qwen7b),Lotus Technology在9月和10月的交付量分别是多少？,What were the delivery numbers for Lotus Technology in September and October?,0.8,0.14814814814814814,0.25,54
faiss_hyde(qwen7b),faiss_hyde(qwen7b),介绍一下吉利控股？吉利控股给路特斯科技带来什么助力？,What is Geely Holding? How does Geely Holding support Lotus Technology?,0.78125,0.5319148936170213,0.6329113924050632,47
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的总部位于哪里？,Where is the headquarters of Lotus Technology located?,1.0,0.10606060606060606,0.19178082191780824,66
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技股票在哪个交易所交易？股票代码是多少？,Where is Lotus Technology's stock traded? What is the stock code for Lotus Technology?,0.75,0.25,0.375,60
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的一股美国存托股份【ADS】代表多少股普通股？,How many ordinary shares does one American Depositary Share (ADS) of Lotus Technology represent?,0.8333333333333334,0.078125,0.14285714285714285,64
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的主营业务是什么？,What is the main business of Lotus Technology?,1.0,0.2,0.33333333333333337,60
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技与路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,0.8571428571428571,0.09375,0.16901408450704225,64
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技与吉利汽车的关系是什么？,What is the relationship between Lotus Technology and Geely Auto?,0.875,0.15217391304347827,0.2592592592592593,46
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的股东结构构成？,What is the shareholder structure of Lotus Technology?,0.8571428571428571,0.08,0.14634146341463417,75
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技全球的门店数量是多少？生活用车已经进入多少国家、地区？,What is the total number of Lotus Technology stores globally?,0.9230769230769231,0.0975609756097561,0.17647058823529413,123
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技是否受到欧洲、美国对中国的关税影响？具体适用税率是多少？,Is Lotus Technology affected by tariffs imposed by Europe and the United States on China? What are the specific applicable tax rates?,0.7857142857142857,0.15942028985507245,0.2650602409638554,69
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology? What are the prices of these products?,0.7777777777777778,0.11666666666666667,0.2028985507246377,60
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技截止上半年的全球交付数量是多少？,What is the global delivery volume of Lotus Technology as of the first half of the year?,0.8888888888888888,0.1111111111111111,0.19753086419753085,72
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的商品销售毛利率是多少？,What is the gross margin of Lotus Technology?,1.0,0.06756756756756757,0.12658227848101267,74
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技最新的销售指引？,What is the latest sales guidance for Lotus Technology?,1.0,0.05813953488372093,0.10989010989010987,86
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技是否盈利？,Is Lotus Technology profitable?,1.0,0.10112359550561797,0.18367346938775508,89
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的用户画像？,What is the user profile for Lotus Technology?,0.8333333333333334,0.0641025641025641,0.11904761904761904,78
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技产品的交付周期是多少？,What is the delivery cycle for Lotus Technology products?,1.0,0.0684931506849315,0.1282051282051282,73
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的员工数量？,What is the number of employees at Lotus Technology?,0.8,0.05063291139240506,0.09523809523809523,79
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的研发投入？研发人员数量？,What is the R&D investment of Lotus Technology?,0.6666666666666666,0.02531645569620253,0.048780487804878044,158
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,0.75,0.09375,0.16666666666666666,64
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的远期目标？,What are the long-term goals of Lotus Technology?,1.0,0.11428571428571428,0.20512820512820512,70
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技2024年前9个月的业绩表现如何？,What is the performance of Lotus Technology for the first 9 months of 2024?,1.0,0.0641025641025641,0.12048192771084336,78
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技截止3季度的全球交付数量是多少？增长如何？,What is the global delivery volume of Lotus Technology as of the third quarter? How has the delivery volume grown?,0.8888888888888888,0.1111111111111111,0.19753086419753085,72
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技前三季度生活用车和跑车的交付量分别是多少？,What were the delivery volumes of Lotus Technology's lifestyle vehicles and sports cars in the first three quarters?,1.0,0.08771929824561403,0.16129032258064516,57
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技第三季度的交付量是多少？,What is the delivery volume of Lotus Technology in the third quarter?,0.8,0.06060606060606061,0.11267605633802819,66
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的毛利率是多少？经营性利润/亏损是多少？,What is the gross margin of Lotus Technology?,0.5789473684210527,0.07801418439716312,0.1375,141
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的全年销售指引是多少？目前看是否能完成？,What is the full-year sales guidance for Lotus Technology? Is it currently on track to meet this guidance?,0.4666666666666667,0.08333333333333333,0.1414141414141414,84
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的最新员工数量？研发人员数量？,What is the latest employee count for Lotus Technology?,0.8333333333333334,0.06711409395973154,0.12422360248447205,149
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的欧洲市场、中国市场、北美市场分别的销售贡献如何？,"What are the sales contributions of Lotus Technology in the European market, Chinese market, and US market?",0.4444444444444444,0.041666666666666664,0.07619047619047618,96
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的欧洲、中国、美国分别的门店数量占比如何？,"What is the distribution of Lotus Technology's store numbers in Europe, China, and the United States?",0.8,0.07692307692307693,0.14035087719298248,52
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯生活用车和跑车的销售占比分别怎样？,What is the sales ratio of Lotus Technology's lifestyle vehicles and sports cars?,1.0,0.13793103448275862,0.2424242424242424,58
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技在2024年有哪些关键性成就？,What are the key achievements of Lotus Technology in 2024?,0.8181818181818182,0.14516129032258066,0.24657534246575347,62
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的平均MSRP在什么水平？,What is the average MSRP for Lotus Technology?,0.8181818181818182,0.14516129032258066,0.24657534246575347,62
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技在2024年进入了哪些新市场？,What new markets did Lotus Technology enter in 2024?,1.0,0.0967741935483871,0.17647058823529413,62
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技有哪些ESG成就？,What are the ESG achievements of Lotus Technology?,1.0,0.14666666666666667,0.2558139534883721,75
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯的智能驾驶有哪些成就？,What are the achievements of Lotus Technology in smart driving?,0.8333333333333334,0.1694915254237288,0.2816901408450704,59
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),智能驾驶业务（也就是路特斯机器人）的销售额？,What are the sales figures for the intelligent driving business (Lotus Robotics)?,1.0,0.06172839506172839,0.11627906976744184,81
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),介绍一下路特斯智能驾驶的NOA服务？,Can you provide an introduction to Lotus Technology's NOA (Navigate on Autopilot) service?,1.0,0.08771929824561403,0.16129032258064516,57
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),介绍一下路特斯的Vision80计划和Win26计划,Can you introduce Lotus Technology's Vision80 plan and Win26 plan?,1.0,0.09259259259259259,0.1694915254237288,54
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技2024年1-10月的销量是多少？,What are the sales figures for Lotus Technology from January to October 2024?,1.0,0.07142857142857142,0.13333333333333333,70
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),前10个月欧洲市场和中国市场的销量贡献分别是多少？,What are the sales contributions of the European and Chinese markets for the first 10 months?,1.0,0.07936507936507936,0.14705882352941177,63
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),哪些市场已经在销售Eletre？,Which markets are already selling the Eletre?,1.0,0.1111111111111111,0.19999999999999998,45
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯的实控人是谁？,Who is the actual controller of Lotus Technology?,1.0,0.0684931506849315,0.1282051282051282,73
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯是上市公司吗？,Is Lotus Technology a publicly listed company?,0.8,0.04819277108433735,0.09090909090909091,83
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),On which exchange is Lotus Technology Inc's stock traded and what is the stock ticker?,On which exchange is Lotus Technology Inc's stock traded?,0.7,0.09722222222222222,0.17073170731707316,72
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Tell me more about Lotus management team,Tell me more about the management team of Lotus Technology,1.0,0.07042253521126761,0.13157894736842107,71
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Who are the core management team of Lotus?,Who are the core management team members of Lotus Technology?,1.0,0.08771929824561403,0.16129032258064516,57
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技全球门店数量是多少？生活用车已经进入多少国家、地区？,What is the number of global stores for Lotus Technology?,0.9411764705882353,0.13559322033898305,0.237037037037037,118
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯的主要股东有哪些？,What are the major shareholders of Lotus Technology?,0.8,0.057971014492753624,0.1081081081081081,69
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology?,1.0,0.03125,0.06060606060606061,128
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),截止2季度的全球销量是多少？,What is the global sales volume as of the second quarter for Lotus Technology?,1.0,0.07407407407407407,0.13793103448275862,81
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),预计2024年销量是多少？,What is the expected sales volume for 2024 for Lotus Technology?,0.8,0.05555555555555555,0.10389610389610389,72
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,0.8888888888888888,0.125,0.2191780821917808,64
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯的长期战略目标是什么？,What is the long-term strategic goal of Lotus Technology?,1.0,0.1568627450980392,0.2711864406779661,51
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技和LVMH的关系是什么？,What is the relationship between Lotus Technology and LVMH?,1.0,0.10144927536231885,0.1842105263157895,69
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技和路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,0.75,0.09375,0.16666666666666666,64
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),2024年9月27日LTIL和Geely UK Limited之间签署的股权转让协议，请简述协议内容,"Please summarize the content of the share transfer agreement signed between LTIL and Geely UK Limited on September 27, 2024",0.8,0.08163265306122448,0.1481481481481481,49
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),2024年9月27日签署的股权转让协议完成之后，LTIC的股权结构是怎样的？,"What will be the equity structure of LTIC after the share transfer agreement signed on September 27, 2024, is completed?",0.8,0.058823529411764705,0.1095890410958904,68
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),LTIC向Geely UK Limited转让LTIC股权的转让对价是多少？,What is the consideration for the transfer of LTIC shares to Geely UK Limited?,1.0,0.08771929824561403,0.16129032258064516,57
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Lotus Technology公告的最近一次融资是什么交易？具体的交易情况是什么样？,What was the most recent financing transaction announced by Lotus Technology? What are the specific details of this transaction?,0.1,0.013157894736842105,0.023255813953488372,76
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),介绍一下Kershaw Health Limited,Can you provide an introduction to Kershaw Health Limited?,0.8,0.047619047619047616,0.0898876404494382,84
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),公司对全球豪华电动车市场持什么观点？对行业竞争怎么看？,What is the company's view on the global luxury electric vehicle market? What is the company's perspective on industry competition?,0.8666666666666667,0.24074074074074073,0.37681159420289856,54
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),三款Eletre有什么区别,What are the differences between the three versions of the Eletre?,1.0,0.1320754716981132,0.23333333333333334,53
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯是否仍在销售燃油车,Is Lotus still selling gasoline cars?,0.2857142857142857,0.03278688524590164,0.05882352941176471,61
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),简述Lotus Technology的公司架构,Please provide a brief overview of Lotus Technology's company structure.,0.7777777777777778,0.0945945945945946,0.16867469879518074,74
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Lotus Technology是VIE架构吗？,Is Lotus Technology structured as a VIE (Variable Interest Entity)?,0.9333333333333333,0.2153846153846154,0.3500000000000001,65
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技在2024年1季度、2季度、3季度的跑车和生活用车交付量分别是多少？,"What are the delivery volumes of sports cars and lifestyle vehicles for Lotus Tech in Q1, Q2, and Q3 of 2024?",1.0,0.23214285714285715,0.37681159420289856,56
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技在2024年1季度、2季度、3季度中国、北美、欧洲、其他市场的交付量分别是多少？,"What are the delivery volumes of Lotus Tech in China, the United States, Europe, and other markets for Q1, Q2, and Q3 of 2024?",0.8,0.21818181818181817,0.34285714285714286,55
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技是否拥有路特斯品牌？,Does Lotus Tech own the Lotus brand?,0.6666666666666666,0.07407407407407407,0.13333333333333333,81
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),路特斯科技的盈利水平和现金流情况怎么样？,What is the profit level and cash flow situation of Lotus Tech?,0.5333333333333333,0.0963855421686747,0.163265306122449,83
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),公司如何对待用户的个人数据？,How does the company handle users personal data?,0.9166666666666666,0.2037037037037037,0.3333333333333333,54
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Kershaw Health Limited与Lotus Technology达成了什么协议？,What agreement has Kershaw Health Limited reached with Lotus Technology?,1.0,0.05813953488372093,0.10989010989010987,86
